127.0.0.1 - - [29/Dec/2022:09:09:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:16:02 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:16:02 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:16:59 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:16:59 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:16:59 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:16:59 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:16:59 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:16:59 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:06 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:06 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:06 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:06 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:06 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:06 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:17:34 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:14 +0900] "GET /WebStudy02_MVN/member/memberUpdate.do HTTP/1.1" 200 4033
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:14 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:14 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:14 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:14 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:14 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:20 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:20 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:21 +0900] "GET /WebStudy02_MVN/member/memberUpdate.do HTTP/1.1" 200 4033
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:21 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:21 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:21 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:21 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:21 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:22 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:22 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:26 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:26 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:26 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:26 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:26 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:18:26 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:32 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:19:33 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:53 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:53 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:53 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:53 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:53 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:53 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:54 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3653
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:54 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:54 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:54 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:54 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:20:54 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:15 +0900] "GET /WebStudy02_MVN/mypage.do HTTP/1.1" 200 3638
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:15 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:15 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:15 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:15 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:15 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:17 +0900] "POST /WebStudy02_MVN/member/memberDelete.do HTTP/1.1" 200 3728
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:17 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:17 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:17 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:17 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:18 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:20 +0900] "POST /WebStudy02_MVN/member/memberDelete.do HTTP/1.1" 200 3728
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:20 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:20 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:20 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:20 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:21 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:23 +0900] "POST /WebStudy02_MVN/member/memberDelete.do HTTP/1.1" 200 3728
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:23 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:23 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:23 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:23 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:24 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:26 +0900] "GET /WebStudy02_MVN/ HTTP/1.1" 200 928
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:26 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:26 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:26 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:26 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:26 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:27 +0900] "POST /WebStudy02_MVN/login/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:27 +0900] "GET /WebStudy02_MVN/ HTTP/1.1" 200 656
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:27 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194901
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:27 +0900] "GET /WebStudy02_MVN/resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:27 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80420
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:27 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:27 +0900] "GET /WebStudy02_MVN/resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
0:0:0:0:0:0:0:1 - - [29/Dec/2022:09:23:28 +0900] "GET /WebStudy02_MVN/member/memberInsert.do HTTP/1.1" 200 3863
